Age,Education,Marital_Status,No of adults,Income,Kidhome,Teenhome,Years joined,Dependency Ratio,Enrollment year,enrollment_Customer,Customer tenure(days),Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Expenditure_2yrs,Avg_Monthly _spend,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Engagement score,Campaign2,Complain,Z_CostContact,Z_Revenue,Response
47,Master,Married,2,88097,1,0,13,0.5,2012,8/18/12,4849,24,163,0,480,0,126,75,844,35.17,1,6,5,8,9,8.4,1,0,3,11,1
50,Graduation,Married,2,51948,0,1,12,0.5,2013,9/17/13,4454,51,82,33,54,71,30,41,311,12.96,2,5,2,4,5,4.4,0,0,3,11,0
43,Graduation,Together,2,71853,0,0,12,0,2013,5/8/13,4586,29,358,108,413,141,97,32,1149,47.88,1,2,8,6,1,4,0,0,3,11,0
42,Master,Married,2,35876,0,0,11,0,2014,4/20/14,4239,13,66,2,40,4,3,14,129,5.38,1,3,1,3,6,4.2,0,0,3,11,0
73,Graduation,Widow,1,40049,0,1,12,1,2013,10/16/13,4425,23,13,6,7,0,3,3,32,1.33,1,1,0,3,6,4.2,0,0,3,11,0
43,Graduation,Single,1,39660,1,0,13,1,2012,8/8/12,4859,36,139,13,78,20,13,36,299,12.46,3,7,1,3,9,5.4,0,0,3,11,1
63,Graduation,Together,2,50127,0,1,11,0.5,2014,5/29/14,4200,88,274,0,21,4,6,15,320,13.33,1,5,1,6,6,6,1,0,3,11,0
48,Master,Married,2,43263,0,1,13,0.5,2012,11/21/12,4754,2,262,6,61,0,10,102,441,18.38,3,5,2,6,5,5.6,0,0,3,11,0
76,Master,Married,2,62845,1,1,13,1,2012,10/1/12,4805,3,1099,0,45,0,0,34,1178,49.08,11,3,4,10,8,9.2,1,0,3,11,1
35,Graduation,Married,2,18929,0,0,12,0,2013,2/16/13,4667,15,32,0,8,23,4,18,85,3.54,1,1,0,4,6,4.8,0,0,3,11,0
43,Basic,Single,1,24367,1,0,12,1,2013,3/20/13,4635,58,2,4,2,0,11,5,24,1.00,1,1,0,2,9,4.8,0,0,3,11,0
50,Graduation,Single,1,33249,1,0,12,1,2013,2/20/13,4663,11,6,10,21,19,14,42,112,4.67,2,2,1,3,6,4.2,0,0,3,11,0
66,2n Cycle,Married,2,26887,0,1,12,0.5,2013,2/10/13,4673,27,6,7,4,3,4,6,30,1.25,1,1,0,3,6,4.2,0,0,3,11,0
42,PhD,Married,2,50150,0,0,12,0,2013,6/20/13,4543,32,135,46,92,65,61,11,410,17.08,2,5,2,7,5,6.2,0,0,3,11,0
49,Graduation,Together,2,62061,0,1,12,0.5,2013,8/31/13,4471,12,641,7,84,0,30,38,800,33.33,3,10,4,7,6,6.6,1,0,3,11,0
63,PhD,Divorced,1,85696,0,0,12,0,2013,5/3/13,4591,88,714,76,395,116,0,12,1313,54.71,1,4,6,9,1,5.8,0,0,3,11,1
69,PhD,Together,2,76542,0,0,12,0,2013,3/30/13,4625,91,794,73,573,0,29,14,1483,61.79,1,4,8,10,2,6.8,0,0,3,11,0
32,Graduation,Single,1,70515,0,0,12,0,2013,10/21/13,4420,12,420,0,452,182,64,140,1258,52.42,1,6,6,4,2,3.2,0,0,3,11,1
38,Graduation,Together,2,18227,1,0,13,0.5,2012,11/8/12,4767,21,1,2,7,4,3,11,28,1.17,1,0,1,2,8,4.4,0,0,3,11,0
60,Graduation,Married,2,69139,0,1,11,0.5,2014,1/27/14,4322,23,86,12,75,33,15,6,227,9.46,1,4,1,5,4,4.6,0,0,3,11,0
43,Graduation,Married,2,69109,0,0,13,0,2012,11/9/12,4766,10,823,25,459,124,29,95,1555,64.79,1,6,6,7,4,5.8,1,0,3,11,1
63,Graduation,Single,1,69627,0,1,12,1,2013,3/17/13,4638,35,231,161,215,171,30,53,861,35.88,2,8,2,11,5,8.6,0,0,3,11,0
47,Graduation,Married,2,38136,1,0,12,0.5,2013,4/22/13,4602,69,8,15,27,0,20,33,103,4.29,2,3,1,2,8,4.4,1,0,3,11,0
79,PhD,Single,1,62159,0,0,11,0,2014,4/28/14,4231,68,182,17,259,77,70,29,634,26.42,1,6,2,10,4,7.6,0,0,3,11,0
62,Graduation,Single,1,80695,0,0,12,0,2013,12/29/13,4351,85,557,129,984,193,37,18,1918,79.92,1,5,8,5,2,3.8,0,0,3,11,0
54,Master,Single,1,33316,1,1,12,2,2013,10/4/13,4437,34,79,1,31,4,4,12,131,5.46,3,2,1,4,6,4.8,0,0,3,11,0
57,Graduation,Together,2,58554,1,1,13,1,2012,9/26/12,4810,55,368,24,68,38,0,88,586,24.42,6,8,2,6,7,6.4,0,0,3,11,0
33,Basic,Married,2,17256,1,0,12,0.5,2013,11/23/13,4387,10,6,4,14,8,8,22,62,2.58,2,2,1,2,8,4.4,1,0,3,11,0
51,Graduation,Divorced,1,53034,1,1,12,2,2013,5/30/13,4564,30,160,15,196,15,11,50,447,18.63,8,6,1,7,8,7.4,0,0,3,11,0
75,2n Cycle,Together,2,52203,0,0,13,0,2012,7/31/12,4867,36,488,21,238,56,108,28,939,39.13,1,8,7,11,6,9,0,0,3,11,0
48,2n Cycle,Divorced,1,59601,0,1,12,1,2013,7/25/13,4508,14,691,7,69,0,7,23,797,33.21,4,2,2,7,8,7.4,1,0,3,11,0
67,Master,Single,1,75154,0,1,13,1,2012,9/4/12,4832,79,543,10,205,160,143,82,1143,47.63,1,6,3,6,3,4.8,0,0,3,11,1
49,Graduation,Single,1,47025,0,1,12,1,2013,11/7/13,4403,52,254,7,108,20,0,26,415,17.29,3,6,3,5,6,5.4,0,0,3,11,0
52,Graduation,Married,2,37971,1,0,12,0.5,2013,11/25/13,4385,97,5,4,10,2,2,7,30,1.25,1,1,0,3,8,5,0,0,3,11,0
57,Master,Divorced,1,41335,1,0,12,1,2013,12/26/13,4354,24,112,19,21,16,14,5,187,7.79,3,4,1,4,7,5.2,0,0,3,11,0
67,Graduation,Married,2,67267,0,1,11,0.5,2014,5/13/14,4216,0,134,11,59,15,2,30,251,10.46,1,3,2,5,2,3.8,0,0,3,11,0
50,Graduation,Single,1,57338,0,1,11,1,2014,4/29/14,4230,96,143,6,52,11,8,17,237,9.88,2,4,1,5,5,5,0,0,3,11,0
65,2n Cycle,Together,2,50523,1,1,12,1,2013,12/25/13,4355,89,51,4,24,4,7,1,91,3.79,2,2,0,4,6,4.8,0,0,3,11,0
60,Master,Single,1,35791,2,1,12,3,2013,5/6/13,4588,94,27,0,5,0,0,3,35,1.46,2,1,0,3,8,5,0,0,3,11,0
65,PhD,Divorced,1,50611,0,1,13,1,2012,10/4/12,4802,98,459,0,24,6,0,4,493,20.54,6,4,5,7,6,6.6,1,0,3,11,0
56,PhD,Married,2,56242,0,1,12,0.5,2013,3/3/13,4652,72,689,8,167,11,8,88,971,40.46,5,8,4,11,6,9,0,0,3,11,0
65,Graduation,Single,1,48904,0,1,13,1,2012,12/2/12,4743,1,283,10,38,0,13,27,371,15.46,4,7,2,4,8,5.6,0,0,3,11,0
50,Graduation,Single,1,56243,1,2,12,3,2013,12/30/13,4350,26,347,0,35,4,3,7,396,16.50,6,4,2,8,5,6.8,0,0,3,11,0
40,Graduation,Married,2,21355,1,0,12,0.5,2013,8/20/13,4482,5,5,13,14,0,5,31,68,2.83,2,2,1,2,6,3.6,1,0,3,11,1
54,Master,Together,2,57420,0,1,12,0.5,2013,6/25/13,4538,22,280,0,18,0,0,24,322,13.42,3,5,1,6,7,6.4,1,0,3,11,0
55,Master,Together,2,,0,1,12,0.5,2013,4/1/13,4623,39,187,5,65,26,20,14,317,13.21,2,4,2,6,5,5.6,0,0,3,11,0
70,Master,Divorced,1,46390,0,1,11,1,2014,5/5/14,4224,56,95,14,64,2,9,38,222,9.25,1,4,2,3,7,4.6,0,0,3,11,0
69,2n Cycle,Together,2,54342,1,1,12,1,2013,7/3/13,4530,74,84,10,34,11,10,28,177,7.38,4,3,1,4,6,4.8,0,0,3,11,0
67,Graduation,Together,2,,1,1,13,1,2012,9/3/12,4833,87,19,4,12,2,2,6,45,1.88,1,1,0,3,5,3.8,0,0,3,11,0
61,2n Cycle,Single,1,,1,1,11,2,2014,1/12/14,4337,49,5,1,9,2,0,4,21,0.88,1,1,0,2,7,4,0,0,3,11,0
52,Graduation,Married,2,20895,1,0,13,0.5,2012,10/6/12,4800,24,18,3,17,3,0,4,45,1.88,1,2,0,3,9,5.4,0,0,3,11,0
77,Graduation,Married,2,92344,0,0,11,0,2014,1/15/14,4334,9,992,24,694,51,19,119,1899,79.13,0,5,10,5,1,3.4,1,0,3,11,0
53,PhD,Together,2,,1,0,11,0.5,2014,3/2/14,4288,17,25,1,13,0,0,3,42,1.75,1,1,0,3,7,4.6,0,0,3,11,0
49,2n Cycle,Together,2,26907,1,1,12,1,2013,8/20/13,4482,10,9,1,7,0,3,2,22,0.92,2,1,0,3,7,4.6,0,0,3,11,0
45,Graduation,Together,2,44964,1,1,13,1,2012,12/16/12,4729,35,19,1,17,2,0,2,41,1.71,1,1,0,3,8,5,0,0,3,11,0
46,Graduation,Together,2,75507,0,0,11,0,2014,5/2/14,4227,56,709,93,374,104,80,80,1440,60.00,1,8,6,6,3,4.8,0,0,3,11,0
53,Master,Married,2,53761,1,1,12,1,2013,10/11/13,4430,7,158,0,76,13,7,71,325,13.54,6,4,4,3,5,3.8,0,0,3,11,0
52,Graduation,Together,2,22682,1,0,12,0.5,2013,10/3/13,4438,51,10,14,29,4,2,36,95,3.96,3,2,1,4,4,4,0,0,3,11,0
53,PhD,Together,2,38887,1,0,11,0.5,2014,3/2/14,4288,17,25,1,13,0,0,3,42,1.75,1,1,0,3,7,4.6,0,0,3,11,0
50,2n Cycle,Single,1,41658,1,1,13,2,2012,11/9/12,4766,30,8,4,12,15,4,29,72,3.00,2,1,1,2,4,2.8,0,0,3,11,0
53,PhD,Married,2,29791,1,0,11,0.5,2014,5/15/14,4214,21,14,0,6,0,0,0,20,0.83,2,2,0,3,5,3.8,0,0,3,11,0
69,Master,Married,2,63915,0,2,12,1,2013,7/30/13,4503,2,622,7,115,30,0,15,789,32.88,2,6,3,12,5,9.2,0,0,3,11,0
51,Graduation,Divorced,1,39996,1,1,11,2,2014,5/22/14,4207,85,11,0,3,0,0,1,15,0.63,1,1,0,2,6,3.6,0,0,3,11,0
53,Graduation,Divorced,1,26759,1,0,11,1,2014,2/7/14,4311,65,25,3,16,8,5,2,59,2.46,2,2,1,3,6,4.2,0,0,3,11,0
57,Master,Divorced,1,63841,0,1,12,1,2013,4/21/13,4603,64,635,15,100,20,7,131,908,37.83,1,9,3,9,6,7.8,0,0,3,11,0
56,PhD,Married,2,51039,1,1,13,1,2012,12/10/12,4735,11,100,64,79,65,0,109,417,17.38,2,6,2,4,7,5.2,0,0,3,11,0
64,Graduation,Married,2,60544,1,1,13,1,2012,8/25/12,4842,92,201,2,43,3,5,35,289,12.04,4,5,1,5,6,5.4,0,0,3,11,0
53,Graduation,Married,2,65685,0,1,11,0.5,2014,3/29/14,4261,54,642,14,49,0,7,57,769,32.04,1,9,2,9,5,7.4,0,0,3,11,0
72,Graduation,Married,2,37716,0,1,11,0.5,2014,4/21/14,4238,4,97,1,41,6,2,41,188,7.83,2,4,1,3,7,4.6,0,0,3,11,0
68,Graduation,Single,1,36864,0,1,13,1,2012,8/13/12,4854,53,204,5,39,17,0,89,354,14.75,3,5,2,4,8,5.6,0,0,3,11,1
55,Master,Married,2,44511,1,0,13,0.5,2012,10/12/12,4794,39,513,7,133,46,14,14,727,30.29,6,8,4,8,8,8,0,0,3,11,0
58,PhD,Married,2,36947,1,1,13,1,2012,8/7/12,4860,49,88,3,21,4,1,29,146,6.08,4,3,0,4,9,6,0,0,3,11,0
74,Master,Together,2,47352,0,1,12,0.5,2013,4/11/13,4613,70,172,12,112,8,0,15,319,13.29,4,6,1,5,7,5.8,0,0,3,11,0
72,Master,Married,2,67087,0,1,12,0.5,2013,12/17/13,4363,40,329,35,222,130,35,43,794,33.08,2,7,5,8,4,6.4,0,0,3,11,0
75,Graduation,Married,2,57045,0,1,13,0.5,2012,9/8/12,4828,40,296,13,104,11,13,17,454,18.92,3,4,2,9,3,6.6,0,0,3,11,0
72,PhD,Divorced,1,36957,1,1,13,2,2012,9/6/12,4830,43,100,2,16,2,1,31,152,6.33,4,3,2,2,9,4.8,0,0,3,11,1
48,PhD,Married,2,69389,0,1,13,0.5,2012,9/28/12,4808,17,422,7,238,69,46,15,797,33.21,1,7,2,12,4,8.8,0,0,3,11,0
53,Graduation,Married,2,80134,1,0,12,0.5,2013,5/20/13,4574,40,1218,16,272,104,0,80,1690,70.42,2,5,3,6,6,6,1,0,3,11,1
56,Master,Married,2,43142,1,1,11,1,2014,2/18/14,4300,84,5,1,7,2,1,4,20,0.83,1,1,0,2,7,4,0,0,3,11,0
81,Graduation,Married,2,80589,0,0,11,0,2014,1/22/14,4327,25,507,93,520,242,40,26,1428,59.50,1,5,10,5,1,3.4,1,0,3,11,1
35,Graduation,Single,1,34412,1,0,12,1,2013,2/13/13,4670,62,52,12,50,4,36,55,209,8.71,3,5,0,3,9,5.4,0,0,3,11,0
46,Graduation,Single,1,57537,1,0,12,1,2013,6/10/13,4553,83,191,56,139,51,8,100,545,22.71,4,4,3,8,4,6.4,0,0,3,11,0
59,Basic,Together,2,22634,0,0,12,0,2013,1/16/13,4698,47,2,23,11,8,6,46,96,4.00,1,2,1,2,8,4.4,0,0,3,11,0
77,Graduation,Together,2,51315,0,0,11,0,2014,2/23/14,4295,45,68,28,39,16,30,41,222,9.25,1,2,2,5,2,3.8,0,0,3,11,0
53,Graduation,Married,2,36026,2,1,11,1.5,2014,3/16/14,4274,34,20,4,10,6,4,17,61,2.54,2,2,0,3,6,4.2,0,0,3,11,0
52,Graduation,Married,2,24639,1,1,11,1,2014,1/28/14,4321,3,20,3,16,0,4,1,44,1.83,3,2,0,4,6,4.8,0,0,3,11,0
53,PhD,Together,2,34578,2,1,11,1.5,2014,4/11/14,4248,1,7,0,1,0,0,0,8,0.33,1,1,0,2,6,3.6,0,0,3,11,0
53,2n Cycle,Single,1,65704,0,0,12,0,2013,10/13/13,4428,18,279,172,74,38,8,246,817,34.04,1,2,10,10,1,6.4,0,0,3,11,0
59,Graduation,Single,1,63810,0,1,13,1,2012,11/11/12,4764,45,977,12,253,16,12,101,1371,57.13,4,4,3,12,8,10.4,1,0,3,11,0
56,PhD,Together,2,54132,0,1,11,0.5,2014,2/16/14,4302,81,30,1,8,0,0,3,42,1.75,1,1,0,3,7,4.6,0,0,3,11,0
66,Graduation,Married,2,18690,0,0,13,0,2012,12/28/12,4717,77,6,1,7,23,4,19,60,2.50,1,1,1,2,8,4.4,0,0,3,11,0
55,Graduation,Married,2,28164,1,0,12,0.5,2013,5/4/13,4590,23,3,18,26,11,8,12,78,3.25,3,2,0,4,7,5.2,0,0,3,11,0
51,PhD,Married,2,34596,1,0,12,0.5,2013,4/13/13,4611,48,14,0,2,0,0,7,23,0.96,1,1,0,2,8,4.4,0,0,3,11,0
53,PhD,Married,2,43269,1,0,12,0.5,2013,9/16/13,4455,61,10,1,7,0,0,1,19,0.79,1,1,0,2,8,4.4,0,0,3,11,0
67,2n Cycle,Single,1,38741,1,1,11,2,2014,3/30/14,4260,60,7,10,17,8,6,13,61,2.54,2,2,0,3,7,4.6,0,0,3,11,0
53,Graduation,Single,1,31907,0,0,12,0,2013,3/4/13,4651,75,33,87,64,175,16,74,449,18.71,1,6,1,6,7,6.4,0,0,3,11,0
42,Master,Married,2,27100,1,0,12,0.5,2013,4/5/13,4619,64,12,0,13,2,0,10,37,1.54,1,1,0,3,7,4.6,0,0,3,11,0
52,2n Cycle,Divorced,1,31163,1,0,11,1,2014,2/13/14,4305,54,2,3,10,11,2,10,38,1.58,1,1,0,3,6,4.2,0,0,3,11,0
40,Graduation,Married,2,92533,0,0,12,0,2013,12/19/13,4361,84,693,21,118,110,147,42,1131,47.13,1,6,5,11,2,7.4,1,0,3,11,0
52,Graduation,Single,1,34853,1,1,12,2,2013,12/23/13,4357,75,9,3,15,2,3,2,34,1.42,2,2,0,3,6,4.2,0,0,3,11,0
58,Graduation,Divorced,1,70844,1,1,12,2,2013,10/30/13,4411,16,129,26,67,3,67,2,294,12.25,5,6,1,5,7,5.8,0,0,3,11,0
46,2n Cycle,Married,2,31086,1,1,12,1,2013,5/4/13,4590,79,16,2,11,3,0,16,48,2.00,2,1,1,2,8,4.4,1,0,3,11,0
64,Graduation,Married,2,60544,1,1,13,1,2012,8/25/12,4842,92,201,2,43,3,5,35,289,12.04,4,5,1,5,6,5.4,0,0,3,11,0
39,2n Cycle,Together,2,20491,0,0,12,0,2013,1/25/13,4689,16,5,4,5,4,2,10,30,1.25,1,0,1,2,7,4,0,0,3,11,0
61,Graduation,Married,2,42523,0,0,11,0,2014,4/23/14,4236,96,14,36,11,3,26,35,125,5.21,1,1,1,4,2,3.2,0,0,3,11,0
42,Graduation,Married,2,39922,1,0,12,0.5,2013,2/14/13,4669,30,29,12,59,19,1,36,156,6.50,2,3,0,4,8,5.6,0,0,3,11,0
73,Graduation,Together,2,33402,1,1,12,1,2013,7/18/13,4515,60,26,2,19,10,5,8,70,2.92,3,2,1,3,8,5,0,0,3,11,0
76,Master,Married,2,36408,1,1,12,1,2013,9/21/13,4450,11,9,1,4,3,2,3,22,0.92,1,1,0,2,6,3.6,0,0,3,11,0
46,Graduation,Together,2,21645,1,0,13,0.5,2012,9/3/12,4833,75,14,0,23,4,5,19,65,2.71,3,3,0,3,9,5.4,0,0,3,11,1
77,Master,Widow,1,78427,0,0,13,0,2012,10/24/12,4782,36,972,19,595,180,26,138,1930,80.42,3,3,7,10,3,7.2,1,0,3,11,1
79,Graduation,Together,2,82657,0,0,12,0,2013,9/27/13,4444,71,966,168,672,246,105,126,2283,95.13,1,7,5,10,4,7.6,1,0,3,11,0
67,Graduation,Married,2,51876,0,0,12,0,2013,10/15/13,4426,88,99,27,102,28,48,6,310,12.92,1,2,2,8,1,5.2,0,0,3,11,0
54,2n Cycle,Married,2,78041,0,0,13,0,2012,12/16/12,4729,93,482,35,553,72,160,17,1319,54.96,1,4,4,9,2,6.2,0,0,3,11,0
68,Graduation,Married,2,52852,0,1,13,0.5,2012,12/1/12,4744,93,714,8,99,11,0,47,879,36.63,4,10,7,5,8,6.2,1,0,3,11,0
43,PhD,Together,2,70038,0,0,12,0,2013,10/25/13,4416,54,587,54,348,71,54,130,1244,51.83,1,4,4,8,2,5.6,0,0,3,11,0
52,2n Cycle,Together,2,69401,0,1,11,0.5,2014,3/23/14,4267,41,399,27,159,58,8,39,690,28.75,4,4,4,5,2,3.8,0,0,3,11,0
53,Graduation,Together,2,46053,1,0,12,0.5,2013,2/17/13,4666,46,56,10,92,19,7,25,209,8.71,3,3,2,4,5,4.4,0,0,3,11,0
60,Graduation,Married,2,77343,0,0,11,0,2014,6/9/14,4189,28,227,151,573,98,54,31,1134,47.25,1,3,4,9,1,5.8,0,0,3,11,0
72,Graduation,Single,1,73892,0,0,12,0,2013,11/13/13,4397,40,703,102,601,0,58,43,1507,62.79,1,3,11,8,1,5.2,0,0,3,11,1
58,PhD,Single,1,40304,1,0,12,1,2013,9/30/13,4441,82,37,0,17,0,0,3,57,2.38,1,2,0,3,7,4.6,0,0,3,11,0
60,PhD,Together,2,32727,0,0,13,0,2012,8/28/12,4839,38,167,13,180,86,13,70,529,22.04,2,7,3,5,8,6.2,0,0,3,11,0
56,Graduation,Together,2,68695,0,0,11,0,2014,6/25/14,4173,3,458,81,356,106,50,40,1091,45.46,1,4,4,7,2,5,0,0,3,11,0
54,Graduation,Divorced,1,43300,0,1,13,1,2012,10/13/12,4793,87,91,3,52,2,1,31,180,7.50,3,4,0,4,8,5.6,0,0,3,11,1
53,Graduation,Together,2,26290,1,1,12,1,2013,1/12/13,4702,49,15,8,16,11,5,22,77,3.21,4,2,0,4,6,4.8,0,0,3,11,0
55,Graduation,Single,1,93790,0,0,11,0,2014,2/12/14,4306,16,1302,68,731,89,114,45,2349,97.88,0,6,7,12,2,8,1,0,3,11,1
51,PhD,Married,2,38410,0,0,13,0,2012,9/14/12,4822,65,153,64,123,116,64,14,534,22.25,2,5,2,9,6,7.8,0,0,3,11,1
75,Master,Widow,1,64866,0,1,11,1,2014,1/26/14,4323,9,508,5,21,7,5,10,556,23.17,4,7,3,7,5,6.2,1,0,3,11,0
66,Graduation,Together,2,57957,0,1,12,0.5,2013,8/19/13,4483,24,290,59,177,77,5,29,637,26.54,7,4,6,8,3,6,0,1,3,11,0
70,PhD,Together,2,46015,1,1,11,1,2014,4/13/14,4246,25,38,0,2,0,0,6,46,1.92,1,1,0,3,7,4.6,1,0,3,11,0
47,Graduation,Together,2,16531,1,0,11,0.5,2014,6/18/14,4180,43,2,13,6,7,5,11,44,1.83,3,3,0,3,7,4.6,0,0,3,11,0
39,Master,Married,2,28072,1,0,12,0.5,2013,7/8/13,4525,10,30,0,10,2,0,5,47,1.96,1,1,0,3,7,4.6,0,0,3,11,0
62,Master,Divorced,1,49476,0,1,12,1,2013,6/20/13,4543,29,386,23,95,54,41,196,795,33.13,4,2,11,5,2,3.8,0,0,3,11,0
72,Graduation,Married,2,50725,0,1,12,0.5,2013,2/13/13,4670,45,443,10,75,0,10,48,586,24.42,4,8,1,8,8,8,0,0,3,11,0
73,Graduation,Together,2,83844,0,0,12,0,2013,5/12/13,4582,57,901,31,345,75,31,191,1574,65.58,1,4,4,11,1,7,1,0,3,11,0
75,PhD,Married,2,41145,1,1,11,1,2014,2/8/14,4310,20,9,0,3,0,0,1,13,0.54,1,0,0,3,3,3,0,0,3,11,0
55,Graduation,Together,2,67419,0,1,12,0.5,2013,1/16/13,4698,29,846,84,352,91,56,42,1471,61.29,4,9,4,8,5,6.8,0,0,3,11,0
55,2n Cycle,Married,2,23162,1,1,12,1,2013,12/21/13,4359,82,8,3,9,19,4,22,65,2.71,3,1,1,3,6,4.2,0,0,3,11,0
48,Graduation,Married,2,34380,1,0,12,0.5,2013,5/2/13,4592,68,72,7,58,13,1,24,175,7.29,4,4,1,3,8,5,0,0,3,11,0
59,Graduation,Single,1,34704,0,1,12,1,2013,4/27/13,4597,65,29,0,5,0,1,5,40,1.67,1,1,0,3,5,3.8,0,0,3,11,0
56,PhD,Married,2,94871,0,2,13,1,2012,9/1/12,4835,99,169,24,553,188,0,144,1078,44.92,1,8,5,4,7,5.2,1,0,3,11,1
67,Graduation,Married,2,65148,0,1,13,0.5,2012,11/16/12,4759,9,460,35,422,33,12,153,1115,46.46,2,6,6,7,4,5.8,0,0,3,11,0
71,Graduation,Together,2,39898,0,1,12,0.5,2013,2/12/13,4671,20,69,8,26,12,7,12,134,5.58,2,3,0,4,7,5.2,0,0,3,11,0
69,Master,Single,1,64857,0,0,13,0,2012,11/23/12,4752,78,556,14,717,210,0,43,1540,64.17,1,7,5,10,4,7.6,0,0,3,11,0
55,PhD,Married,2,59892,0,1,12,0.5,2013,11/2/13,4408,26,73,0,13,0,1,0,87,3.63,1,2,1,3,3,3,0,0,3,11,0
38,Master,Single,1,41020,0,0,12,0,2013,10/28/13,4413,68,112,1,54,7,7,36,217,9.04,1,3,2,4,3,3.6,0,0,3,11,0
64,PhD,Married,2,57072,0,1,11,0.5,2014,1/24/14,4325,79,944,0,60,0,0,30,1034,43.08,2,7,5,13,5,9.8,1,0,3,11,0
46,Graduation,Single,1,60474,0,1,12,1,2013,4/1/13,4623,25,265,199,303,234,9,170,1180,49.17,7,10,2,12,7,10,0,0,3,11,0
65,Graduation,Together,2,62807,0,1,13,0.5,2012,8/31/12,4836,83,526,28,135,10,21,99,819,34.13,3,5,3,12,5,9.2,0,0,3,11,0
44,2n Cycle,Together,2,19414,1,0,12,0.5,2013,10/16/13,4425,32,2,3,12,3,5,7,32,1.33,1,1,0,3,8,5,0,0,3,11,0
45,Graduation,Married,2,19107,1,0,12,0.5,2013,8/22/13,4480,49,2,4,9,10,5,16,46,1.92,2,1,0,3,7,4.6,0,0,3,11,0
49,2n Cycle,Together,2,75484,0,1,13,0.5,2012,8/2/12,4865,50,378,97,259,197,194,34,1159,48.29,2,7,3,6,4,5.2,0,0,3,11,0
49,Master,Single,1,70379,0,1,12,1,2013,3/3/13,4652,84,553,25,142,65,67,8,860,35.83,3,6,3,13,4,9.4,0,0,3,11,0
55,Master,Together,2,79419,0,0,11,0,2014,6/22/14,4176,96,751,127,687,20,15,31,1631,67.96,1,4,6,4,2,3.2,0,0,3,11,0
79,PhD,Together,2,64014,2,1,11,1.5,2014,6/10/14,4188,56,406,0,30,0,0,8,444,18.50,7,8,2,5,7,5.8,1,0,3,11,0
70,Graduation,Married,2,76998,0,1,12,0.5,2013,1/11/13,4703,85,1449,89,161,69,35,107,1910,79.58,2,11,8,8,6,7.2,1,0,3,11,0
53,Master,Together,2,49854,1,0,12,0.5,2013,11/10/13,4400,63,123,17,171,39,0,30,380,15.83,5,6,2,5,6,5.4,0,0,3,11,0
54,PhD,Married,2,60585,1,1,12,1,2013,6/24/13,4539,17,267,42,309,55,42,21,736,30.67,10,7,4,9,5,7.4,0,0,3,11,1
75,PhD,Divorced,1,42873,1,1,12,2,2013,1/21/13,4693,11,209,0,40,3,2,15,269,11.21,4,6,1,4,8,5.6,0,0,3,11,0
37,Graduation,Together,2,87679,0,0,12,0,2013,7/27/13,4506,62,1259,172,815,97,148,33,2524,105.17,1,7,11,10,4,7.6,1,0,3,11,1
47,Graduation,Together,2,57867,1,0,12,0.5,2013,10/1/13,4440,48,344,35,178,15,23,17,612,25.50,7,7,2,9,6,7.8,0,0,3,11,0
35,Graduation,Married,2,35765,1,0,12,0.5,2013,12/11/13,4369,86,22,3,30,0,5,15,75,3.13,2,2,0,4,6,4.8,0,0,3,11,0
66,Graduation,Married,2,65492,0,0,11,0,2014,1/26/14,4323,73,247,161,295,210,85,47,1045,43.54,2,4,7,13,2,8.6,0,0,3,11,0
48,Graduation,Divorced,1,32952,1,0,12,1,2013,12/1/13,4379,36,38,0,12,3,1,1,55,2.29,1,2,0,3,7,4.6,0,0,3,11,0
56,PhD,Together,2,53374,0,1,13,0.5,2012,8/16/12,4851,34,896,10,101,13,10,34,1064,44.33,6,4,2,9,9,9,1,0,3,11,1
66,Graduation,Together,2,71706,0,1,13,0.5,2012,11/13/12,4762,16,931,56,253,91,98,14,1443,60.13,4,9,5,7,5,6.2,0,0,3,11,0
37,Graduation,Married,2,68487,0,0,12,0,2013,1/13/13,4701,48,758,12,385,33,89,89,1366,56.92,1,9,7,13,4,9.4,0,0,3,11,0
50,Master,Together,2,53253,1,1,12,1,2013,2/11/13,4672,61,216,9,57,20,9,125,436,18.17,7,4,3,5,5,5,0,0,3,11,0
52,2n Cycle,Divorced,1,31163,1,0,11,1,2014,2/13/14,4305,54,2,3,10,11,2,10,38,1.58,1,1,0,3,6,4.2,0,0,3,11,0
48,Graduation,Married,2,42014,1,0,13,0.5,2012,8/17/12,4850,56,244,15,108,4,15,50,436,18.17,6,7,1,6,8,6.8,0,0,3,11,1
52,Master,Married,2,54108,1,1,13,1,2012,11/5/12,4770,74,539,6,91,8,6,97,747,31.13,13,8,2,9,8,8.6,0,0,3,11,0
70,PhD,Single,1,49667,0,0,13,0,2012,8/20/12,4847,35,1181,26,120,17,13,39,1396,58.17,2,5,10,5,8,6.2,1,0,3,11,1
51,Master,Married,2,63206,0,0,11,0,2014,3/20/14,4270,65,750,8,125,11,8,26,928,38.67,1,4,3,6,2,4.4,1,0,3,11,0
53,Master,Married,2,57136,1,1,12,1,2013,7/9/13,4524,48,306,5,109,21,109,92,642,26.75,9,5,2,10,6,8.4,0,0,3,11,0
